index,query,score,relevant,explanation,keywords
167,1,0.1,False,"The table focuses on regulatory outcomes and examples, not visual or graph-based information.","['Graph structured', 'visual Question Answering']"
167,2,0.1,False,,[]
167,3,0.7,True,,[]
167,4,0.1,False,,[]
167,5,0.6,True,Table discusses regulatory outcomes which can have social implications.,[]
167,6,0.85,True,Table discusses regulatory capture in the context of AI/ML.,['Regulatory Capture']
167,7,0.1,False,,[]
167,8,0.1,False,,[]
167,10,0.1,False,,[]
168,1,0.1,False,"Table focuses on text descriptions, not visual or graph data.","['Graph structured', 'visual Question Answering']"
168,2,0.1,False,"The table focuses on industry influence mechanisms, not autonomous vehicles or federated learning.",[]
168,3,0.7,True,"Table discusses mechanisms of industry influence, potentially related to long-context LLM development.",[]
168,4,0.1,False,,[]
168,5,0.7,True,Table discusses mechanisms of industry influence which can impact social dynamics.,"['industry influence', 'social']"
168,6,0.75,True,"Table discusses mechanisms of industry influence, which may relate to regulatory capture.",[]
168,7,0.1,False,"The table focuses on mechanisms of industry influence, not market segmentation or failure.",[]
168,8,0.1,False,,[]
168,9,0.1,False,The table is textual and lacks visual elements.,[]
168,10,0.1,False,,[]
169,1,0.1,False,"The table focuses on textual descriptions of mechanisms, not visual or graph-based data.","['Graph structured', 'visual Question Answering']"
169,3,0.2,True,"Table describes industry influence mechanisms, not directly related to RAG or LLMs.",[]
169,4,0.1,False,"The table focuses on industry influence mechanisms, not visual question answering applications.",[]
169,5,0.7,True,Table discusses industry influence which can touch on social fairness.,[]
169,6,0.85,True,"Table discusses mechanisms of industry influence, potentially including regulatory capture.","['Regulatory Capture', 'Industry Influence']"
169,7,0.1,False,,[]
169,8,0.1,False,"Table focuses on mechanisms of industry influence, not graph structures or visual question answering.",[]
169,9,0.1,False,,[]
169,10,0.1,False,,[]
170,1,0.1,False,The table lacks visual elements and structural relationships required for VQA.,"['Graph structured', 'visual Question Answering']"
170,2,0.1,False,,[]
170,3,0.1,False,,[]
170,4,0.1,False,The table focuses on congressional interviews and lacks keywords related to visual question answering.,[]
170,5,0.6,True,"Table discusses interviews with government actors and industry participants, touching on social impact.",[]
170,7,0.1,False,,[]
170,8,0.1,False,,[]
170,9,0.1,False,The table is textual and lacks visual elements.,[]
170,10,0.1,False,Table focuses on government interviews and lacks keywords related to FL or decentralization.,[]
171,1,0.1,False,"The table provides definitions of actors in a specific field, not related to graph structures or visual question answering.","['Graph structured', 'visual Question Answering']"
171,2,0.1,False,"Table focuses on actors in AI deployment, not specific technologies like federated learning or autonomous vehicles.",[]
171,3,0.7,True,"Table defines actors involved in AI deployment, potentially relevant to LLMs.",[]
171,4,0.1,False,,[]
171,5,0.75,True,"The table discusses actors involved in AI deployment, potentially including social considerations.",[]
171,6,0.75,True,"Table discusses industry actors involved in AI deployment, potentially touching upon regulatory aspects.",[]
171,7,0.1,False,,[]
171,8,0.1,False,,[]
171,9,0.1,False,,[]
171,10,0.6,True,"Table discusses actors in AI deployment, potentially including decentralized entities.",[]
172,1,0.1,False,"Table focuses on keywords for a scoping review, not visual question answering or graph structures.","['Graph structured', 'visual Question Answering']"
172,2,0.1,False,"Table focuses on AI governance keywords and scoping review terms, not autonomous systems or federated learning.",[]
172,3,0.6,True,"Table discusses search terms for a scoping review, which could relate to long-context LLM research.",[]
172,4,0.1,False,"The table focuses on AI governance keywords and search terms for a scoping review, not visual question answering applications.",[]
172,6,0.85,True,Table discusses keywords for scoping review related to AI Governance.,"['AI Governance', 'Capture Keywords']"
172,7,0.1,False,,[]
172,8,0.1,False,,[]
172,9,0.1,False,,[]
172,10,0.1,False,,[]
173,1,0.1,False,"Table content focuses on inclusion criteria for a scoping review, not visual question answering or graph structures.","['Graph structured', 'visual Question Answering']"
173,2,0.0,False,,[]
173,4,0.1,False,"Table focuses on inclusion criteria for a scoping review, not visual question answering applications.",[]
173,5,0.1,False,"The table focuses on inclusion criteria for a scoping review, not fairness or social aspects.",[]
173,7,0.1,False,"Table focuses on inclusion criteria for a scoping review, not segmentation or failure.",[]
173,8,0.1,False,"The table describes inclusion criteria for a scoping review, not related to GCNs.",
173,9,0.1,False,,[]
174,1,0.1,False,"Table focuses on exclusion criteria for a scoping review, not visual question answering or graph structures.","['Graph structured', 'visual Question Answering']"
174,2,0.1,False,"Table focuses on exclusion criteria for a scoping review, unrelated to Autonomous Surface Vehicles or Federated Learning.",[]
174,3,0.1,False,,[]
174,4,0.1,False,"Table describes exclusion criteria for a scoping review, not related to visual question answering.",[]
174,5,0.1,False,,[]
174,6,0.1,False,"Table focuses on exclusion criteria for a scoping review, not regulatory capture or machine learning.",[]
174,7,0.1,False,"Table focuses on exclusion criteria for a scoping review, not related to segmentation or SAM failure.",[]
174,8,0.1,False,,[]
174,9,0.1,False,,[]
174,10,0.1,False,"Table focuses on exclusion criteria for a scoping review, not related to FL or decentralized systems.",[]
175,1,0.1,False,"The table focuses on listed articles, not visual or graph data.","['Graph structured', 'visual Question Answering']"
175,2,0.0,False,,[]
175,3,0.1,False,,[]
175,4,0.1,False,,[]
175,5,0.1,False,,[]
175,6,0.1,False,,[]
175,8,0.1,False,,[]
175,9,0.1,False,,[]
175,10,0.1,False,,[]
